,line,file_name,page_number
69,"  trochilus   RATZEBURG, 1844 ( Pteromalus )
Die Ichneumonen der Forstinsecten - Nicolaische Buchhandlung, Berlin, 1: 204
♀ Syntypen, aus der Gegend von Clausthal “auf der Etiquette war nur zu lesen, den 7. Juni 1837”. DEI: Lectotypus, ohne Fundortangaben, von Boucek ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_88_output.json,88
70,  FAMILIE SCELIONIDAE  ,DOI 10.21248contrib.entomol.55.1.151-250_page_88_output.json,88
71,"  anitus   NIXON, 1939 ( Microphanurus )
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 6: 132-133, Fig. 2b, 3a, b
♀ Holotypus, 4 ♂, 20 ♀ Paratypen, Deutschland, Schleswig-Holstein, Mölln, ex Eiern von Aelia acuminata L., 1937, leg. Tischler, im DEI. DEI: ♀ Holotypus, 10 Paratypen, mit den Angaben der Beschreibung.",DOI 10.21248contrib.entomol.55.1.151-250_page_88_output.json,88
72,DOI: 10.21248/contrib.entomol.55.1.151-250,DOI 10.21248contrib.entomol.55.1.151-250_page_88_output.json,88
73,"  gmelini   Skorikov, 1914 ( Bombus kirbyellus  var.)
Revue Russe d'Entomologie 14: 124
Zahlreiche ♀ Syntypen, Kamtschatka und Anadyr; ♂ Syntypen, Norwegen. DEI: 1 Syntypus, Kovrang, Kamtschatka, 21.6.1902, leg. Pisenko.",DOI 10.21248contrib.entomol.55.1.151-250_page_10_output.json,10
74,"  gyangensis   Cockerell, 1911 ( Nomada )
Entomologist, London 44: 176-177
♂ Syntypen, Himalaya, Gyangtse, 13000 Fuß, 6.1904, leg. Walton, im British Museum. DEI: 2 Syntypen mit den Angaben der Beschreibung.",DOI 10.21248contrib.entomol.55.1.151-250_page_10_output.json,10
75,"  habropodoides   Meade-Waldo, 1912 ( Megachile )
The Annals and Magazine of Natural History, including Zoology, Botany, and Geology, London (8) 10: 472
♀, 43 ♀ Syntypen, Sikkim, Khamba Jong, 15000-16000 Fuß, 15.-30.7.1903, leg. Walton (Tibet Expedition) DEI: 2 Syntypen, mit den Angaben der Beschreibung.",DOI 10.21248contrib.entomol.55.1.151-250_page_10_output.json,10
76,"  hameri   Dathe, 1995 ( Hylaeus  ( Hylaeus ))
Beiträge zur Entomologie, Berlin 45 (1): 168-170, Fig. 16-20
UAE: Hatta (24°48' N 56°09' E) 1 ♀ 7.3.1986, 1 ♂ 28.4.1989, 1 ♂ 6.6.1986; Hayl (25°04' N 56°14' E) 1 ♂ 6.5.1989; Lulayyah (25°23' N 56°05' E) 2 ♂, 1 ♀ 19.3.1987; Abu Dhabi (24°28' N 54°22' E) 2 ♂, 3 ♀ 13.7.1986; Jebal Ali (25°01' N 56°05' E) 1 ♂ 25.10.1991; leg. I. L. Hamer. ♀ Holotypus, UAE Abu Dhabi 13.7.1986, im DEI. DEI: ♀ Holotypus, UAE Abu Dhabi, 13.VII. 86, leg. I. L. Hamer; 1 ♀ Paratypus, UAE Lulayyah, 19.III. 87, leg. I. L. Hamer.",DOI 10.21248contrib.entomol.55.1.151-250_page_10_output.json,10
77,"  haslauica   Strand, 1921 ( Andrena florea )
Archiv für Naturgeschichte, Berlin 87A (3): 290-291
♀ Syntypen, Kroatisch Haslau, A. i., 17.6.1918, in Erdnestern wohnend, leg. Curti, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_10_output.json,10
78,"  hellenicus   Dathe, 2000 ( Hylaeus  ( Hylaeus ))
Beiträge zur Entomologie, Berlin 50 (1): 154-158, Fig. 1, 2, 13-16
♂ Holotypus, Griechenland: Viotia, Parnassós: Arnowrysi/ Gerontovrachos (38°32'N 22°36'E), 2100-2200 m, 19.07.1998, leg. A. W. Ebmer, im DEI. ♀ ♀ Paratypen, Griechenland siehe Originalbeschreibung. DEI: ♀ Holotypus, 1 ♀ Paratypus, GR, N. Viotia, Parnassós, Arnowrysi/ Gerontovrachos, N 38.32 E. 22.36, 2100-2200 m, 19.7.1998, leg. A. W. Ebmer.",DOI 10.21248contrib.entomol.55.1.151-250_page_10_output.json,10
79,"  heveae   Strand, 1914 ( Allodape )
Entomologische Mitteilungen, Berlin-Dahlem 3: 175-176
♀, 6 ♀ Syntypen, Kamerun, Victoria, leg. Ludwigs, im DEI. DEI: ♀ Lectotypus, 3 ♀ Paralectotypen, Kamerun, Victoria, leg. Ludwigs, von Michener (Bulletin of the American Museum of Natural History, New York 155: 128; 1975) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_10_output.json,10
80,"  hoffmanni   Strand, 1915 ( Andrena )
Entomologische Mitteilungen, Berlin-Dahlem 4: 69-70
♂ Holotypus, Tsingtau, April, leg. Hoffmann, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_10_output.json,10
81,"  hoffmanni   Strand, 1915 ( Halictus )
Entomologische Mitteilungen, Berlin-Dahlem 4: 65-66
♀ Holotypus, Tsingtau, April-22.Juni, leg. Hoffmann, im DEI. DEI: 6 ♀ Syntypen, Tsingtau, IV.-22.VI., leg. Hoffmann.",DOI 10.21248contrib.entomol.55.1.151-250_page_10_output.json,10
82,"  hoozana   Strand, 1914 ( Tetralonia )
Archiv für Naturgeschichte, Berlin 80A (1): 139-141
♂ Holotypus, Formosa, Hoozan, IX. 1910, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_10_output.json,10
83,"candiae STRAND, 1915 (Melecta)
Archiv für Naturgeschichte, Berlin 81A (4): 166
♀ Holotypus, Creta, Candia, leg. Paganetti-Hummler, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
84,"caneae STRAND, 1915 (Andrena)
Archiv für Naturgeschichte, Berlin 81A (4): 148-149
♀ Holotypus, Creta, Canea, 4.1914, leg. Paganetti-Hummler, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
85,"caneibia STRAND, 1915 (Andrena)
Archiv für Naturgeschichte, Berlin 81A (4): 153-154
♀ Holotypus, Creta, Canea, leg. Paganetti-Hummler, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
86,"caskana STRAND, 1919 (Andrena)
Zeitschrift des Österreichischen Entomologen-Vereines, Wien 4: 45
♀ Holotypus, Macedonien, Caska, 17.5.1917, leg. Müllenhoff, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
87,"catania STRAND, 1921 (Andrena)
Archiv für Naturgeschichte, Berlin 87A (3): 292-293
♂ Holotypus, Catania, ex coll. Strand, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
88,"cataniae STRAND, 1921 (Osmia)
Archiv für Naturgeschichte, Berlin 87A (3): 321
♂ Holotypus, Catania, ex coll. Strand, in sehr schlechten Zustand, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
89,"centrophorus STRAND, 1913 (Halictus)
Archiv für Naturgeschichte, Berlin 79A (2): 138-139
♂ Holotypus, Ceylon, Bandarawela, 1.-7.7.1899, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
90,"clypella STRAND, 1921 (Andrena)
Archiv für Naturgeschichte, Berlin 87A (3): 277
♂ Holotypus, “Creta”, im DEI. DEI: ♀ Holotypus, Creta, 3.-4.1914, leg. Paganetti.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
91,"commixtana STRAND, 1913 (Tetralonia)
Archiv für Naturgeschichte, Berlin 79A (2): 144-145
♂ Holotypus, Ceylon, Nurelia (= Nuwara Eliya), 1899, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
92,"conjungens BLÜTHGEN, 1921 (Halictus)
Deutsche Entomologische Zeitschrift, Berlin 1920: 299-301
♀ Holotypus, Attika, im DEI; ♀ Paratypen, von Macedonien [Üsküb], Rhodos, Syrien [Laodicea], im Museum Berlin. DEI: ♀ Holotypus, Attika, 1909, coll. v. Leonhardi.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
93,"convergens DATHE, 2000 (Hylaeus (Prosopis))
Beiträge zur Entomologie, Berlin 50 (1): 168-169, Fig. 7, 8, 32-34
♀ Holotypus, Spanien, Asturias: Picos de Europa, Fuente D, W Espinama (ca. 43°08’N 04°50’W), 1500-1700 m, 5.08.1988, leg. A. W. Ebmer, in DEI. ♀ Paratypen, Spanien, Portugal, siehe Originalbeschreibung, in coll. DEI, Dathe, Ebmer. DEI: ♀ Holotypus, 1 ♀ Paratypus, Spanien, Picos de Europa, Fuente Dè W Espinama, 1500-1700 m, 5.August 1988, leg. A. W. Ebmer.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
94,"cretanus STRAND, 1921 (Sphecodes puncticeps var.)
Archiv für Naturgeschichte, Berlin 87A (3): 305
1 ♀ Syntypus, Creta, Canea, III. -VI. 1914, leg. Paganetti-Hummler; 1 ♀ Syntypus, Creta, III. -VI. 1914, leg. Paganetti-Hummler, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_7_output.json,7
95,"annulata CUSHMAN, 1925 (Xanthopimpla)
Entomologische Mitteilungen, Berlin-Dahlem 14: 47-48
♀ Holotypus, Formosa, Kankau (Koshun), leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Kankau (Koshun), 8.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_60_output.json,60
96,"annulitarsis HEDWIG, 1938 (Homocidus)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 5: 221-223
♀ Holotypus, Formosa, Kankau (Koshun), leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Kankau (Koshun), 8.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_60_output.json,60
97,"apicipennis BRÉTHES, 1927 (Microjoppa)
Entomologische Mitteilungen, Berlin-Dahlem 16: 299-300
♀ Holotypus, Formosa, Kankau (Koshun), leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Kankau (Koshun), 8.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_60_output.json,60
98,"areolaris STRAND, 1918 (Cremastus)
Entomologische Mitteilungen, Berlin-Dahlem 7: 158-159
♀ Holotypus, Litauen, Ignalino, 5.-6.1916, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_60_output.json,60
99,"arquatum GRAVENHORST, 1829 (Anomalon)
Ichneumonologia Europaea III: 668 Nr. 123
♀ Holotypus, Freiburg, Hannover. DEI: ♀ Neotypus, Kyffhäuser westl. Nordhang, 13.5.1969, leg. Oehlke, von Schnee (Deutsche Entomologische Zeitschrift, N. F., Berlin 36: 250-251; 1989) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_60_output.json,60
100,"audens BRÉTHES, 1927 (Ichneumon)
Entomologische Mitteilungen, Berlin-Dahlem 16: 302-303
♀ Holotypus, Guarujá (Santo Amaro), 1919, leg. Fischer, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_60_output.json,60
101,"azureus BRÉTHES, 1927 (Isocryptus)
Entomologische Mitteilungen, Berlin-Dahlem 16: 308-309
♀ Holotypus, Brasilien, Guarujá, 1919, leg. Fischer; 1 ♂ Syntypus, Ctr. Brasil, leg Fischer; 1 ♂ Syntypus, Porto de Cadi, Esp. Santo, 3.1921, leg. Hoffmann; 1 ♂ (?) Syntypus, Brasilien, Mar de Espanha, Min. Ger., durch Heyne. DEI: ♀ Lectotypus, Ctr. Brasil, Guarujá, 1919, leg. Fischer; 1 ♂ Paratypus, Ctr. Brasil, leg. Fischer; 1 Paratypus, Brasil, Mi. Ger., Mar de Hespanha, A. Heyne; von Townes, Townes (Memoirs of the American Entomological Institute, Ann Arbor 8: 80; 1966) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_60_output.json,60
102,"benefactor HINZ, 1969 (Olesicampe)
The Canadian Entomologist, Ottawa 101: 181-182
♀ Holotypus, Deutschland, B 62-36, 2.7.1963, ex Pristiphora erichsonii (Htg.), im DEI; 16 ♂, 16 ♀ Paratypen, siehe Originalbeschreibung. DEI: ♀ Holotypus, Germany, B 62-36, 2.7.63, ex Pristiphora erichsonii Htg.",DOI 10.21248contrib.entomol.55.1.151-250_page_60_output.json,60
103,"berolinae STRAND, 1918 (Conoblasta)
Entomologische Zeitschrift, Frankfurt a. M 32: 7
♀ Holotypus, Berlin Dahlem, leg. Zacher, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_60_output.json,60
104,"bicolor CUSHMAN, 1933 (Leptobatopsis)
Insecta Matsumurana, Sapporo 8: 18-19
♀ Holotypus, 2 ♂ Paratypen, Formosa, Suisharyo, leg. Sauter, Holotypus, 1 Paratypus im DEI, 1 Para-",DOI 10.21248contrib.entomol.55.1.151-250_page_60_output.json,60
105,"uchidai CUSHMAN, 1933 (Charitopimpla)
Insecta Matsumurana, Sapporo 8: 39-40
♀ Holotypus, Formosa, Taihorin, leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Taihorin, 7.11. 1911, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
106,"varicolor CUSHMAN, 1933 (Siphimedia)
Insecta Matsumurana, Sapporo 8: 14-15
♀ Holotypus, Formosa, Kosempo, leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Kosempo, 5.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
107,"wiesmanni SACHTELBEIN, 1934 (Phygadeuon)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 1: 79-80, Taf. 3 Fig. 4-5
♀ ♀ Syntypen, Naumburg, ex Rhagoletis cerasi L., 1932 und 1933, leg. Thiem und Jancke. DEI: Naumburg, ex Rhagoletis cerasi L.: ♀ Lectotypus, 138 Paralectotypen, 1933, leg. Thiem; 18 Paralectotypen, 1932, leg. Tiem; 15 Paralectotypen, 1932, leg. Janke; von Oehlke (Beiträge zur Entomologie, Berlin 13: 410; 1963) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
108,"xanthopus SCHRANK, 1781 (Ichneumon)
Enumeratio insectorum Austriae indigenorum. 370-371 Nr. 749
♀ ♀ Syntypen, Viennae, 25.Maji. DEI: ♀ Neotypus, DDR / Thalbürgel R. 28.4.1985 I. 26.6.1955 ex Panaxia dominula L., leg. Schnee, von Schnee (Deutsche Entomologische Zeitschrift, N. F., Berlin 36: 256-257; 1989) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
109,FAMILIE LEUCOSPIDAE,DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
110,"gonogastra MASI, 1932 (Leucospis)
Konowia, Wien 11: 36-38, Fig. 3, 4
♀ ♀ Syntypen, Formosa, Kankau, 8.1912, leg. Sauter, im DEI. DEI: ♀ Lectotypus, 1 ♀ Paralectotypus, Formosa, Kankau (Koshun), 8.1912, leg. Sauter, von Boucek ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
111,"viridissima ENDERLEIN, 1912 (Leucospis)
Entomologische Mitteilungen, Berlin-Dahlem 1: 144-146
♀ Holotypus, Ceylon, Pankulam, 1899, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
112,FAMILIE LIOPTERIDAE,DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
113,"formosana HEDICKE, 1922 (Mayrella)
Deutsche Entomologische Zeitschrift, Berlin 1922: 190-192, Fig. 1, 2
♀ Holotypus, Formosa, Alikang, 6.1909, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
114,FAMILIE MONOMACHIDAE,DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
115,"cubiceps SCHROTTKY, 1911 (Monomachus)
Ent. Rundschau 28: 3
♂ ♀ Syntypen, Paraguay, Puerto Bertoni, 6.1909. DEI: 1 ♀ Syntypus, Paraguay, Alto Paraná, Puerto Bertoni.",DOI 10.21248contrib.entomol.55.1.151-250_page_81_output.json,81
116,"  popohana   Forel, 1912 ( Cremastogaster )
Entomologische Mitteilungen, Berlin-Dahlem 1: 69
♀ Syntypen, Formosa, Akau und Kosempo, leg. Sauter. DEI: 2 ♀ Syntypen, Formosa, Akau, XI. und XII. 1907, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
117,"  punctatissima   Clark, 1923 ( Phyracaces )
Journal of the Royal Society of Western Australia, Perth 9: 84-85, Fig. 8
♀, 160 ♀ Syntypen, West Australien, Mundaring, leg. Clark. DEI: 3 ♀ Syntypen, W. Australia, Mundaring, leg. Clark.",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
118,"  pyrgops   Viehmeyer, 1912 ( Polyrhachis )
Abhandlungen und Berichte des Königl. Zoologischen und Anthropologisch-Ethnographischen Museums in Dresden, Leipzig; Berlin 14: 9, Fig. 10, 10c
♀ Holotypus, ohne Fundortangabe, im DEI (ohne Hinterleib).",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
119,"  reducta   Menozzi, 1927 ( Solenopsis picea )
Entomologische Mitteilungen, Berlin-Dahlem 16: 276-277
♀ Syntypen, Costa Rica, San José, leg. Schmidt. DEI: 10 Syntypen, Costa Rica, San José, leg. Schmidt.",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
120,"  reticulata   Borgmeier, 1928 ( Myrmelachista )
Zoologischer Anzeiger, Leipzig 75: 37-39, Fig. 6, 7
♂, ♀ Syntypen, Brasilien, Rio Grande do Sul, Nova Petropolis, 14.1.1927, Nr. 1406, leg. Pius Buck, im National Museum Rio de Janeiro. DEI: 1 ♀ Syntypus, Nova Petropolis, R. Gr. d. Sul, P. P. Buck, Nr. 1406.",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
121,"  reticulatus   Emery, 1923 ( Cerapachys )
Entomologische Mitteilungen, Berlin-Dahlem 12: 60, Fig. 1, 1a
♀ Holotypus, Costa Rica, Suisharyo, leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Suisharyo, 10.1911, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
122,"  santschii   Menozzi, 1927 ( Brachymyrmex )
Entomologische Mitteilungen, Berlin-Dahlem 16, 338-339
♀ Holotypus, Costa Rica, San José, leg. Schmidt, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
123,"  sauteri   Forel, 1912 ( Acropyga )
Entomologische Mitteilungen, Berlin-Dahlem 1: 72-73
♀ Syntypen, Formosa, Pilam, leg. Sauter. DEI: 1 ♀ Syntypus, Formosa, Pilam, I. 1908, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
124,"  sauteri   Forel, 1913 ( Cerapachys )
Archiv für Naturgeschichte, Berlin A 79 (6): 187-188
♀ Syntypen, Formosa, Taihorin, leg. Sauter. DEI: 1 ♀ Syntypus, Taihorin, 7.1911, modernes Holz, No 79c, (Forel unique).",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
125,"  sauteri   Forel, 1912 ( Metapone )
Revue Suisse de Zoologie, Genève 20: 763
♀ Syntypen, Formosa, Sokutsu, Banshoryo Distr., leg. Sauter. DEI: 1 ♀ Syntypus, Formosa, Sokutsu, Banshoryo Distr., VI. 1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
126,"  sauteri   Forel, 1912 ( Myrmecina )
Entomologische Mitteilungen, Berlin-Dahlem 1: 54-55
♀, ♂ Syntypen, Formosa, Pilam, leg. Sauter. DEI: 1 ♀, 3 ♂ Syntypen, Formosa, Pilam, II. 1908, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
127,"  sauteri   Forel, 1912 ( Oligomyrmex )
Entomologische Mitteilungen, Berlin-Dahlem 1: 56-57
♀ Holotypus, Formosa, Pilam, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_52_output.json,52
128,,DOI 10.21248contrib.entomol.55.1.151-250_page_22_output.json,22
129,"formosensis SCHULTHESS, 1934 (Odynerus)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 1: 101
31 ♂, 30 ♀ Syntypen, Formosa: Kankau; Kosempo; Taihorin; Taihorinsho, 4.-12., leg. Sauter, in coll. Schulthess und im DEI. DEI: 15 Syntypen, Formosa, Kankau (Koshun), 7.4., 5., 6., 8. und 9.1912, leg. Sauter; 6 Syntypen, Formosa, Taihorinsho, 7.9., 7.10., 7.11., 9.1909, 10.1909, leg. Sauter; 6 Syntypen, Formosa, Taihorin, 7.8., 7.11., 7.12.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_98_output.json,98
130,"formosicola SCHULTHESS, 1934 (Odynerus flavopunctatus var.)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 1: 75
18 ♂, 6 ♀ Syntypen, Formosa, Kankau und Taihorin, 6.-10., leg. Sauter, in coll. Schulthess und im DEI. DEI: 1 ♂ Syntypus, Formosa, Kankau (Koshun), 5.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_98_output.json,98
131,"goanus SONAN, 1938 (Odynerus)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 5: 261-262
♀ Holotypus, Goa, Marmagas, India, 5.7.1926, coll. Schmidt, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_98_output.json,98
132,"hoozanensis SCHULTHESS, 1934 (Odynerus)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 1: 67
♀ Holotypus, Formosa, Hoozan, IX., leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_98_output.json,98
133,"horni SONAN, 1938 (Ancistrocerus)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 2: 243-245, Fig. 1
♀ Holotypus, Ceylon, Kandy, 1899, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_98_output.json,98
134,"horni SOIKA, 1933 (Odynerus)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 2: 246
♀ Holotypus, Ceylon, Habasana, (1899), leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_98_output.json,98
135,"horni SONAN, 1938 (Ropalidia)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 5: 260-261
♀ Holotypus, 3 ♂ Paratypen, Philippinen, Zamboanga, im DEI, 1 Paratypus im Dept. Agric. Taihoku. DEI: ♀ Holotypus, 2 ♂ Paratypen, S. Mindanao, Zamboanga, 12.1917, leg. Böttcher.",DOI 10.21248contrib.entomol.55.1.151-250_page_98_output.json,98
136,"inflatus SOIKA, 1935 (Odynerus)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 2: 246
Syntypen: 1 ♀ Transvaal, Montrose, 1926, leg. Lingnau, im DEI; 1 ♀ Transvaal, Shilouvane, leg. Junod, in coll. Schulthess; 1 ♂ Rhodesia, Lonely, 21.9.1913, leg. Swale, im British Mus.; 2 ♀ Rhodesia, Sawmills, 12.10.1923, in Rhodesia Mus.; 1 ♀ Africa occid., Isola S. Thomé, in coll. Soika. DEI: 1 ♀ Syntypus, N. Transv., Montrose, 1926, leg. Lingnau.",DOI 10.21248contrib.entomol.55.1.151-250_page_98_output.json,98
137,"ingens SCHULTHESS, 1934 (Odynerus)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 1: 71
8 ♀ Syntypen, Formosa: Kankau; Kosempo; Hoozan; Taihorin; Taihorinsho, 6.-9., leg. Sauter, in coll. Schulthess und im DEI. DEI: 2 ♀ Syntypen, Formosa, Taihorin, 7.8.1911, leg. Sauter; 1 ♀ Syntypus, Formosa, Kosempo, 7.7.1911, leg. Sauter; 1 ♀ Syntypus, Formosa, Kankau (Koshun), 9.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_98_output.json,98
138,"isabellina SCHULTHESS, 1913 (Parapolybia tabida var.)
Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Bern 12: 163
13 ♀ Syntypen: Goldküste, Accra; Westafrika, Port, leg. Tessmann; Spanisch Guinea, Nkolentangan,",DOI 10.21248contrib.entomol.55.1.151-250_page_98_output.json,98
139,"formosanus UCHIDA, 1932 (Egurichneumon agitatus forma)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 154
♂ Holotypus, Formosa, Taihorin, 7.7.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_65_output.json,65
140,"formosensis UCHIDA, 1932 (Perilissus)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 214
Syntypen, Formosa, leg. Sauter: Taihorin, 1 ♀ 7.12.1911, 3 ♂ 1.1910; 2 ♂ Taihoku, 6.1912; im DEI. DEI: ♀ Lectotypus, Formosa, Taihorin, 7.12.1911, leg. Sauter; 2 ♂ Paralectotypen, Formosa, Taihorin, 1, 4.1910, leg. Sauter; 1 ♂ Paralectotypus, Formosa, Taihoku, 4.1912; von Townes, Townes & Gupta (Memoirs of the American Entomological Institute, Ann Arbor 1: 214; 1961) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_65_output.json,65
